scope,profile,attack_condition,benign_condition,level,metric,variant_or_feature,mean,ci95_lo,ci95_hi,ci90_lo,ci90_hi,n_pairs
test,continuous,attack_fixed_continuous,benign_continuous,200,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,attack_alert,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,youden_j,entropy,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_fixed_continuous,benign_continuous,200,auprc_high_is_suspicious,entropy,0.308804307049222,0.30877299122731494,0.30883863803655565,0.3087771144376513,0.30883287775412455,20
test,continuous,attack_fixed_continuous,benign_continuous,200,auprc_high_is_suspicious,unique_ratio,0.30895013972214563,0.3089116938810424,0.30898726239117774,0.3089172098488811,0.3089813059978799,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,combined,0.5096666666666667,0.47166666666666657,0.5453333333333333,0.47800000000000004,0.5406666666666667,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,combined,-0.5096666666666667,-0.5443333333333333,-0.47165833333333335,-0.539,-0.47766666666666663,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,volume,0.5096666666666667,0.47199166666666664,0.5460083333333333,0.47866666666666663,0.5403333333333333,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,volume,0.5096666666666667,0.4716666666666667,0.544,0.47833333333333333,0.5396666666666666,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,entropy,0.9503333333333334,0.9363333333333334,0.9633333333333335,0.9386666666666669,0.9613333333333335,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,entropy,0.169,0.14833333333333334,0.191,0.15133333333333332,0.18733333333333332,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,entropy,-0.7813333333333332,-0.8043333333333335,-0.7586666666666666,-0.8006666666666666,-0.7616666666666668,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,unique,0.0013333333333333335,0.0003333333333333334,0.002666666666666667,0.0003333333333333334,0.0023333333333333335,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,unique,-0.9986666666666666,-0.9996666666666666,-0.9973333333333333,-0.9996666666666666,-0.9976666666666665,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,delta_j_combined_minus_volume,combined-minus-volume,-0.5096666666666667,-0.545,-0.47166666666666657,-0.539,-0.47764999999999985,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,auprc_high_is_suspicious,entropy,0.31531984916707706,0.3144789232915577,0.31621795581882545,0.31461562313034475,0.3160717842683009,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,auprc_high_is_suspicious,unique_ratio,0.31569183055628025,0.3152600439455209,0.3161748492040603,0.31532297032331746,0.31608493208388083,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,combined,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,auprc_high_is_suspicious,entropy,0.30976110885183533,0.30964898293263277,0.30988616998860047,0.3096641865595375,0.3098667095983568,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,auprc_high_is_suspicious,unique_ratio,0.31156868975164953,0.3113809433924057,0.31175945151803275,0.31141281217510597,0.31172810783874316,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,combined,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,auprc_high_is_suspicious,entropy,0.30891492195426234,0.3088536181659822,0.3089770935906814,0.3088627292202101,0.3089687000028626,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,auprc_high_is_suspicious,unique_ratio,0.310033590565158,0.30987445200685537,0.3101962996435157,0.30989923073011644,0.31017139355309264,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,combined,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,auprc_high_is_suspicious,entropy,0.3086295942899476,0.3086010430437111,0.30865898439329137,0.3086059343356833,0.30865379754093375,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,auprc_high_is_suspicious,unique_ratio,0.30938977417431685,0.3092963977537675,0.3094852093009651,0.30931060022701246,0.3094697998003685,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,combined,0.49399999999999994,0.4796666666666667,0.5083333333333333,0.48200000000000004,0.5063333333333333,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,combined,0.49399999999999994,0.4796666666666667,0.5086666666666666,0.48233333333333334,0.506,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,volume,0.49399999999999994,0.4806666666666666,0.508,0.48266666666666663,0.506,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,volume,0.49399999999999994,0.4803333333333333,0.5083333333333334,0.48233333333333334,0.506,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,entropy,0.8173333333333334,0.804,0.8303333333333335,0.806,0.8286666666666667,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,entropy,0.8226666666666667,0.8089999999999999,0.8366666666666667,0.8110000000000002,0.8343333333333334,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,entropy,0.0053333333333333175,0.002333333333333304,0.008333333333333337,0.0026666666666666505,0.007999999999999985,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,24,auprc_high_is_suspicious,entropy,0.518286717910504,0.5143885237808948,0.5225054560612707,0.5150061525775408,0.5217931850980613,20
test,bursty,attack_sweep_bursty,benign_bursty,24,auprc_high_is_suspicious,unique_ratio,0.5436378758681731,0.5336677318426652,0.5536726423340205,0.5352914916212439,0.5520509145667094,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,combined,0.9986666666666666,0.9970000000000001,1.0,0.9973333333333333,0.9996666666666666,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,combined,0.9986666666666666,0.9969999999999999,1.0,0.9973333333333333,0.9996666666666666,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,volume,0.9986666666666666,0.9969999999999999,1.0,0.9973333333333333,0.9996666666666666,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,volume,0.9986666666666666,0.9969999999999999,1.0,0.9973333333333333,0.9996666666666666,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,60,auprc_high_is_suspicious,entropy,0.5362951389623165,0.5317047892564206,0.5409050302436712,0.53248852830421,0.5400482425570415,20
test,bursty,attack_sweep_bursty,benign_bursty,60,auprc_high_is_suspicious,unique_ratio,0.6547107184963041,0.6377316547281658,0.6718257879483063,0.6406310820817811,0.6690777611189516,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,120,auprc_high_is_suspicious,entropy,0.5655041102491996,0.5604012933232428,0.5705228896382628,0.5611152914451258,0.5697735235093011,20
test,bursty,attack_sweep_bursty,benign_bursty,120,auprc_high_is_suspicious,unique_ratio,0.8440432928064107,0.8278878025179395,0.860373312171283,0.830562032613439,0.8576628480270628,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,200,auprc_high_is_suspicious,entropy,0.612917320100823,0.6075525660650704,0.6180253306560711,0.6084766111905537,0.6171878601256487,20
test,bursty,attack_sweep_bursty,benign_bursty,200,auprc_high_is_suspicious,unique_ratio,0.9501887087449867,0.9417802367870319,0.9581873071029994,0.9432656102240357,0.9568739443484109,20
test,macro,attack_sweep_continuous,matched-benign,all-levels,macro_average_delta_j_combined_minus_volume,practical_equivalence_within_registered_margin,0.0,0.0,0.0,0.0,0.0,20
test,macro,attack_sweep_bursty,matched-benign,all-levels,macro_average_delta_j_combined_minus_volume,practical_equivalence_within_registered_margin,0.0,0.0,0.0,0.0,0.0,20
