scope,profile,attack_condition,benign_condition,level,metric,variant_or_feature,mean,ci95_lo,ci95_hi,ci90_lo,ci90_hi,n_pairs
test,continuous,attack_fixed_continuous,benign_continuous,200,attack_alert,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,youden_j,entropy,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_fixed_continuous,benign_continuous,200,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_fixed_continuous,benign_continuous,200,auprc_high_is_suspicious,entropy,0.31567732757979894,0.31544379786375953,0.31591465383208944,0.3154773964618114,0.31588282988549604,20
test,continuous,attack_fixed_continuous,benign_continuous,200,auprc_high_is_suspicious,unique_ratio,0.31612226118792963,0.3158013127118245,0.31647069445371384,0.3158505275859608,0.31640628070882354,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,combined,0.5050000000000001,0.41166666666666674,0.6049999999999999,0.42666666666666664,0.5900000000000001,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,combined,-0.5050000000000001,-0.6,-0.4116666666666666,-0.585,-0.42499999999999993,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,volume,0.5050000000000001,0.4116666666666666,0.6033333333333334,0.42666666666666664,0.5866666666666667,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,volume,0.5050000000000001,0.4116666666666666,0.6000416666666661,0.42666666666666664,0.5866666666666667,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,entropy,0.9683333333333334,0.9432916666666664,0.99,0.948333333333333,0.9866666666666667,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,entropy,0.16,0.11000000000000001,0.215,0.11666666666666667,0.20500000000000002,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,entropy,-0.8083333333333333,-0.8516666666666668,-0.7600000000000001,-0.8450000000000001,-0.7683333333333333,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,attack_alert,unique,0.003333333333333333,0.0,0.008333333333333333,0.0,0.006666666666666666,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,youden_j,unique,-0.9966666666666667,-1.0,-0.9916666666666666,-1.0,-0.9933333333333332,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,delta_j_combined_minus_volume,combined-minus-volume,-0.5050000000000001,-0.6016666666666667,-0.41,-0.5866666666666667,-0.42491666666666633,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,auprc_high_is_suspicious,entropy,0.3213480201476173,0.3200894390290587,0.32271947812622725,0.3202659153100679,0.3224768857130747,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,24,auprc_high_is_suspicious,unique_ratio,0.32316012694973195,0.32190245790259725,0.3244881935922886,0.32207600213833193,0.3242710660047017,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,combined,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,auprc_high_is_suspicious,entropy,0.3171684979246382,0.3164454544623358,0.3180193001398884,0.31654897827863737,0.3178467683254927,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,60,auprc_high_is_suspicious,unique_ratio,0.31932697896815293,0.31846848680979917,0.3202079796053116,0.3186044348964759,0.32007684422058974,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,combined,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,auprc_high_is_suspicious,entropy,0.31576583092909905,0.3155193226016179,0.3160229886292197,0.3155573165332873,0.31597294607150295,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,120,auprc_high_is_suspicious,unique_ratio,0.317090995456888,0.3165776545366471,0.3176436031946116,0.3166603881828742,0.31756683481717973,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,combined,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,combined,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,attack_alert,unique,0.0,0.0,0.0,0.0,0.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,youden_j,unique,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,delta_j_combined_minus_volume,combined-minus-volume,-1.0,-1.0,-1.0,-1.0,-1.0,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,auprc_high_is_suspicious,entropy,0.3152018175932265,0.31511671796865326,0.31533447930483555,0.31511671796865326,0.31529694176729806,20
test,continuous,attack_dup_sweep_continuous,benign_continuous,200,auprc_high_is_suspicious,unique_ratio,0.3161551510515384,0.31583623872123573,0.31649225231849965,0.3158889965212727,0.31643275286912,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,combined,0.46499999999999997,0.42333333333333334,0.5083333333333333,0.43,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,combined,0.46499999999999997,0.42333333333333345,0.5083333333333333,0.43,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,volume,0.46499999999999997,0.4216666666666667,0.5083333333333334,0.42833333333333334,0.5016666666666667,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,volume,0.46499999999999997,0.42333333333333334,0.5066666666666666,0.43,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,entropy,0.7950000000000002,0.7550000000000001,0.8333333333333334,0.7633333333333333,0.8283333333333334,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,entropy,0.8,0.76,0.8383333333333335,0.7666666666666666,0.8316666666666668,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,entropy,0.004999999999999999,0.0,0.009999999999999998,0.0016666666666666663,0.009999999999999998,20
test,bursty,attack_sweep_bursty,benign_bursty,24,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,24,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,24,auprc_high_is_suspicious,entropy,0.5255813249754462,0.5131721361621769,0.5392711785769967,0.514894822412505,0.5370602082677508,20
test,bursty,attack_sweep_bursty,benign_bursty,24,auprc_high_is_suspicious,unique_ratio,0.5430104444332292,0.5218522081800325,0.5668712037415493,0.5248543832288087,0.5629354939285345,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,60,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,60,auprc_high_is_suspicious,entropy,0.567022892094976,0.549511377180081,0.5846239685796428,0.5519358039352482,0.5814450320514201,20
test,bursty,attack_sweep_bursty,benign_bursty,60,auprc_high_is_suspicious,unique_ratio,0.6614813109086962,0.607279483328435,0.7160693638242392,0.6152876387810844,0.7076841206517692,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,120,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,120,auprc_high_is_suspicious,entropy,0.5904250225336016,0.5822475979934999,0.5987574746389323,0.5835677218730921,0.5974696463900622,20
test,bursty,attack_sweep_bursty,benign_bursty,120,auprc_high_is_suspicious,unique_ratio,0.8325705251897659,0.7957796803174364,0.8680164019450245,0.8024478140273059,0.8626448347241156,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,legacy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,legacy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,combined,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,combined,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,volume,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,entropy,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,entropy,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,benign_trigger,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,attack_alert,unique,1.0,1.0,1.0,1.0,1.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,youden_j,unique,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,delta_j_combined_minus_volume,combined-minus-volume,0.0,0.0,0.0,0.0,0.0,20
test,bursty,attack_sweep_bursty,benign_bursty,200,auprc_high_is_suspicious,volume,0.5,0.5,0.5,0.5,0.5,20
test,bursty,attack_sweep_bursty,benign_bursty,200,auprc_high_is_suspicious,entropy,0.6365913324733276,0.6276785118856733,0.6466138561123392,0.6290155788346647,0.6448320987869585,20
test,bursty,attack_sweep_bursty,benign_bursty,200,auprc_high_is_suspicious,unique_ratio,0.930587351771176,0.9095416427776084,0.9502533208017158,0.913121433600231,0.947197820315011,20
test,macro,attack_sweep_continuous,matched-benign,all-levels,macro_average_delta_j_combined_minus_volume,practical_equivalence_within_registered_margin,0.0,0.0,0.0,0.0,0.0,20
test,macro,attack_sweep_bursty,matched-benign,all-levels,macro_average_delta_j_combined_minus_volume,practical_equivalence_within_registered_margin,0.0,0.0,0.0,0.0,0.0,20
