condition,level,seed,window_idx,samples,entropy,unique_ratio,block_legacy,block_combined,block_volume,block_entropy,block_unique
benign,60,26260995,67,65,5.9608,0.9692,1,1,1,1,1
benign,60,26260995,68,65,5.9608,0.9692,1,1,1,1,1
benign,60,26260995,69,65,5.9608,0.9692,1,1,1,1,1
benign,60,26260995,70,61,5.8980,0.9836,1,1,1,1,1
benign,60,26260995,71,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,72,61,5.8980,0.9836,1,1,1,1,1
benign,60,26260995,73,61,5.8980,0.9836,1,1,1,1,1
benign,60,26260995,74,62,5.9219,0.9839,1,1,1,1,1
benign,60,26260995,75,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,76,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,77,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,78,61,5.8980,0.9836,1,1,1,1,1
benign,60,26260995,79,62,5.9219,0.9839,1,1,1,1,1
benign,60,26260995,80,63,5.9455,0.9841,1,1,1,1,1
benign,60,26260995,81,53,5.6902,0.9811,1,1,1,1,1
benign,60,26260995,82,53,5.6902,0.9811,1,1,1,1,1
benign,60,26260995,83,54,5.7179,0.9815,1,1,1,1,1
benign,60,26260995,84,54,5.7179,0.9815,1,1,1,1,1
benign,60,26260995,85,55,5.7450,0.9818,1,1,1,1,1
benign,60,26260995,86,56,5.7716,0.9821,1,1,1,1,1
benign,60,26260995,87,56,5.7716,0.9821,1,1,1,1,1
benign,60,26260995,88,56,5.7716,0.9821,1,1,1,1,1
benign,60,26260995,89,56,5.7716,0.9821,1,1,1,1,1
benign,60,26260995,90,57,5.7627,0.9649,1,1,1,1,1
benign,60,26260995,91,58,5.7890,0.9655,1,1,1,1,1
benign,60,26260995,92,56,5.7716,0.9821,1,1,1,1,1
benign,60,26260995,93,57,5.7978,0.9825,1,1,1,1,1
benign,60,26260995,94,58,5.8235,0.9828,1,1,1,1,1
benign,60,26260995,95,58,5.8235,0.9828,1,1,1,1,1
benign,60,26260995,96,58,5.8235,0.9828,1,1,1,1,1
benign,60,26260995,97,59,5.8487,0.9831,1,1,1,1,1
benign,60,26260995,98,58,5.8235,0.9828,1,1,1,1,1
benign,60,26260995,99,59,5.8487,0.9831,1,1,1,1,1
benign,60,26260995,100,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,101,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,102,61,5.8980,0.9836,1,1,1,1,1
benign,60,26260995,103,61,5.8980,0.9836,1,1,1,1,1
benign,60,26260995,104,59,5.8487,0.9831,1,1,1,1,1
benign,60,26260995,105,57,5.7978,0.9825,1,1,1,1,1
benign,60,26260995,106,55,5.7450,0.9818,1,1,1,1,1
benign,60,26260995,107,56,5.7716,0.9821,1,1,1,1,1
benign,60,26260995,108,57,5.7978,0.9825,1,1,1,1,1
benign,60,26260995,109,58,5.8235,0.9828,1,1,1,1,1
benign,60,26260995,110,59,5.8487,0.9831,1,1,1,1,1
benign,60,26260995,111,60,5.8736,0.9833,1,1,1,1,1
benign,60,26260995,112,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260995,113,60,5.9069,1.0000,1,1,1,1,1
benign,60,26260995,114,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260995,115,60,5.9069,1.0000,1,1,1,1,1
benign,60,26260995,116,59,5.8826,1.0000,1,1,1,1,1
benign,60,26260995,117,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260995,118,57,5.8329,1.0000,1,1,1,1,1
benign,60,26260995,119,58,5.8580,1.0000,1,1,1,1,1
benign,60,26260995,120,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260995,121,55,5.7814,1.0000,1,1,1,1,1
benign,60,26260995,122,55,5.7814,1.0000,1,1,1,1,1
benign,60,26260995,123,55,5.7814,1.0000,1,1,1,1,1
benign,60,26260995,124,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260995,125,56,5.8074,1.0000,1,1,1,1,1
benign,60,26260995,126,54,5.7549,1.0000,1,1,1,1,1
benign,60,26260995,127,53,5.7279,1.0000,1,1,1,1,1
benign,60,26260995,128,54,5.7549,1.0000,1,1,1,1,1
benign,60,26260995,129,55,5.7814,1.0000,1,1,1,1,1
benign,60,26260995,130,54,5.7549,1.0000,1,1,1,1,1
benign,60,26260995,131,51,5.6724,1.0000,1,1,1,1,1
benign,60,26260995,132,52,5.7004,1.0000,1,1,1,1,1
benign,60,26260995,133,53,5.7279,1.0000,1,1,1,1,1
benign,60,26260995,134,54,5.7549,1.0000,1,1,1,1,1
benign,60,26260995,135,52,5.7004,1.0000,1,1,1,1,1
benign,60,26260995,136,50,5.6439,1.0000,1,1,1,1,1
benign,60,26260995,137,48,5.5850,1.0000,1,1,1,1,1
benign,60,26260995,138,48,5.5850,1.0000,1,1,1,1,1
benign,60,26260995,139,48,5.5850,1.0000,1,1,1,1,1
benign,60,26260995,140,48,5.5850,1.0000,1,1,1,1,1
benign,60,26260995,141,47,5.5546,1.0000,1,1,1,1,1
benign,60,26260995,142,48,5.5850,1.0000,1,1,1,1,1
benign,60,26260995,143,49,5.6147,1.0000,1,1,1,1,1
benign,60,26260995,144,50,5.6439,1.0000,1,1,1,1,1
benign,60,26260995,145,50,5.6439,1.0000,1,1,1,1,1
benign,60,26260995,146,49,5.6147,1.0000,1,1,1,1,1
benign,60,26260995,147,49,5.6147,1.0000,1,1,1,1,1
benign,60,26260995,148,44,5.4594,1.0000,1,1,1,1,1
benign,60,26260995,149,45,5.4919,1.0000,1,1,1,1,1
attack_random,60,26281015,0,59,5.8487,0.9831,1,1,1,1,1
attack_random,60,26281015,1,59,5.8487,0.9831,1,1,1,1,1
attack_random,60,26281015,2,58,5.8235,0.9828,1,1,1,1,1
attack_random,60,26281015,3,59,5.8148,0.9661,1,1,1,1,1
attack_random,60,26281015,4,57,5.7627,0.9649,1,1,1,1,1
attack_random,60,26281015,5,58,5.7890,0.9655,1,1,1,1,1
attack_random,60,26281015,6,59,5.8148,0.9661,1,1,1,1,1
attack_random,60,26281015,7,60,5.8402,0.9667,1,1,1,1,1
attack_random,60,26281015,8,60,5.8402,0.9667,1,1,1,1,1
attack_random,60,26281015,9,60,5.8069,0.9500,1,1,1,1,1
attack_random,60,26281015,10,59,5.8148,0.9661,1,1,1,1,1
attack_random,60,26281015,11,58,5.7890,0.9655,1,1,1,1,1
attack_random,60,26281015,12,56,5.7359,0.9643,1,1,1,1,1
attack_random,60,26281015,13,52,5.5851,0.9423,1,1,1,1,1
attack_random,60,26281015,14,52,5.5851,0.9423,1,1,1,1,1
attack_random,60,26281015,15,53,5.6147,0.9434,1,1,1,1,1
attack_random,60,26281015,16,53,5.6524,0.9623,1,1,1,1,1
attack_random,60,26281015,17,53,5.6524,0.9623,1,1,1,1,1
attack_random,60,26281015,18,54,5.6808,0.9630,1,1,1,1,1
attack_random,60,26281015,19,55,5.7086,0.9636,1,1,1,1,1
attack_random,60,26281015,20,56,5.7359,0.9643,1,1,1,1,1
attack_random,60,26281015,21,56,5.7359,0.9643,1,1,1,1,1
attack_random,60,26281015,22,52,5.6620,0.9808,1,1,1,1,1
attack_random,60,26281015,23,52,5.6620,0.9808,1,1,1,1,1
attack_random,60,26281015,24,53,5.6902,0.9811,1,1,1,1,1
attack_random,60,26281015,25,51,5.6724,1.0000,1,1,1,1,1
attack_random,60,26281015,26,50,5.6439,1.0000,1,1,1,1,1
attack_random,60,26281015,27,49,5.6147,1.0000,1,1,1,1,1
attack_random,60,26281015,28,49,5.6147,1.0000,1,1,1,1,1
attack_random,60,26281015,29,50,5.6439,1.0000,1,1,1,1,1
attack_random,60,26281015,30,50,5.6439,1.0000,1,1,1,1,1
attack_random,60,26281015,31,51,5.6724,1.0000,1,1,1,1,1
attack_random,60,26281015,32,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,33,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,34,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,35,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,36,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,37,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,38,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,39,54,5.7549,1.0000,1,1,1,1,1
attack_random,60,26281015,40,50,5.6439,1.0000,1,1,1,1,1
attack_random,60,26281015,41,47,5.5546,1.0000,1,1,1,1,1
attack_random,60,26281015,42,48,5.5850,1.0000,1,1,1,1,1
attack_random,60,26281015,43,48,5.5850,1.0000,1,1,1,1,1
attack_random,60,26281015,44,49,5.6147,1.0000,1,1,1,1,1
attack_random,60,26281015,45,47,5.5546,1.0000,1,1,1,1,1
attack_random,60,26281015,46,48,5.5850,1.0000,1,1,1,1,1
attack_random,60,26281015,47,48,5.5850,1.0000,1,1,1,1,1
attack_random,60,26281015,48,49,5.6147,1.0000,1,1,1,1,1
attack_random,60,26281015,49,50,5.6439,1.0000,1,1,1,1,1
attack_random,60,26281015,50,51,5.6724,1.0000,1,1,1,1,1
attack_random,60,26281015,51,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,52,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,53,54,5.7549,1.0000,1,1,1,1,1
attack_random,60,26281015,54,54,5.7549,1.0000,1,1,1,1,1
attack_random,60,26281015,55,55,5.7814,1.0000,1,1,1,1,1
attack_random,60,26281015,56,55,5.7814,1.0000,1,1,1,1,1
attack_random,60,26281015,57,56,5.8074,1.0000,1,1,1,1,1
attack_random,60,26281015,58,57,5.8329,1.0000,1,1,1,1,1
attack_random,60,26281015,59,56,5.8074,1.0000,1,1,1,1,1
attack_random,60,26281015,60,57,5.8329,1.0000,1,1,1,1,1
attack_random,60,26281015,61,58,5.8580,1.0000,1,1,1,1,1
attack_random,60,26281015,62,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,63,54,5.7549,1.0000,1,1,1,1,1
attack_random,60,26281015,64,55,5.7814,1.0000,1,1,1,1,1
attack_random,60,26281015,65,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,66,53,5.6902,0.9811,1,1,1,1,1
attack_random,60,26281015,67,53,5.6902,0.9811,1,1,1,1,1
attack_random,60,26281015,68,52,5.6620,0.9808,1,1,1,1,1
attack_random,60,26281015,69,50,5.6039,0.9800,1,1,1,1,1
attack_random,60,26281015,70,51,5.6332,0.9804,1,1,1,1,1
attack_random,60,26281015,71,52,5.6620,0.9808,1,1,1,1,1
attack_random,60,26281015,72,52,5.6620,0.9808,1,1,1,1,1
attack_random,60,26281015,73,49,5.5739,0.9796,1,1,1,1,1
attack_random,60,26281015,74,50,5.6039,0.9800,1,1,1,1,1
attack_random,60,26281015,75,51,5.6332,0.9804,1,1,1,1,1
attack_random,60,26281015,76,52,5.6620,0.9808,1,1,1,1,1
attack_random,60,26281015,77,53,5.6902,0.9811,1,1,1,1,1
attack_random,60,26281015,78,53,5.6902,0.9811,1,1,1,1,1
attack_random,60,26281015,79,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,80,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,81,51,5.6724,1.0000,1,1,1,1,1
attack_random,60,26281015,82,49,5.6147,1.0000,1,1,1,1,1
attack_random,60,26281015,83,50,5.6439,1.0000,1,1,1,1,1
attack_random,60,26281015,84,51,5.6724,1.0000,1,1,1,1,1
attack_random,60,26281015,85,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,86,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,87,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,88,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,89,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,90,51,5.6724,1.0000,1,1,1,1,1
attack_random,60,26281015,91,52,5.7004,1.0000,1,1,1,1,1
attack_random,60,26281015,92,53,5.7279,1.0000,1,1,1,1,1
attack_random,60,26281015,93,54,5.7549,1.0000,1,1,1,1,1
attack_random,60,26281015,94,55,5.7814,1.0000,1,1,1,1,1
attack_random,60,26281015,95,55,5.7814,1.0000,1,1,1,1,1
attack_random,60,26281015,96,56,5.8074,1.0000,1,1,1,1,1
attack_random,60,26281015,97,55,5.7814,1.0000,1,1,1,1,1
attack_random,60,26281015,98,56,5.7716,0.9821,1,1,1,1,1
attack_random,60,26281015,99,57,5.7627,0.9649,1,1,1,1,1
attack_random,60,26281015,100,57,5.7627,0.9649,1,1,1,1,1
attack_random,60,26281015,101,55,5.7086,0.9636,1,1,1,1,1
attack_random,60,26281015,102,54,5.6808,0.9630,1,1,1,1,1
attack_random,60,26281015,103,55,5.7086,0.9636,1,1,1,1,1
attack_random,60,26281015,104,51,5.5940,0.9608,1,1,1,1,1
attack_random,60,26281015,105,52,5.6235,0.9615,1,1,1,1,1
attack_random,60,26281015,106,46,5.4366,0.9565,1,1,1,1,1
attack_random,60,26281015,107,46,5.4366,0.9565,1,1,1,1,1
attack_random,60,26281015,108,47,5.4695,0.9574,1,1,1,1,1
attack_random,60,26281015,109,45,5.4474,0.9778,1,1,1,1,1
attack_random,60,26281015,110,46,5.4801,0.9783,1,1,1,1,1
attack_random,60,26281015,111,47,5.5120,0.9787,1,1,1,1,1
attack_random,60,26281015,112,48,5.5016,0.9583,1,1,1,1,1
attack_random,60,26281015,113,49,5.5331,0.9592,1,1,1,1,1
attack_random,60,26281015,114,50,5.5639,0.9600,1,1,1,1,1
attack_random,60,26281015,115,48,5.5016,0.9583,1,1,1,1,1
attack_random,60,26281015,116,48,5.5016,0.9583,1,1,1,1,1
attack_random,60,26281015,117,45,5.4030,0.9556,1,1,1,1,1
attack_random,60,26281015,118,46,5.4366,0.9565,1,1,1,1,1
attack_random,60,26281015,119,47,5.4695,0.9574,1,1,1,1,1
attack_random,60,26281015,120,48,5.5016,0.9583,1,1,1,1,1
attack_random,60,26281015,121,49,5.5331,0.9592,1,1,1,1,1
attack_random,60,26281015,122,50,5.5239,0.9400,1,1,1,1,1
attack_random,60,26281015,123,51,5.5548,0.9412,1,1,1,1,1
attack_random,60,26281015,124,51,5.5548,0.9412,1,1,1,1,1
attack_random,60,26281015,125,50,5.5239,0.9400,1,1,1,1,1
attack_random,60,26281015,126,48,5.5016,0.9583,1,1,1,1,1
attack_random,60,26281015,127,49,5.5331,0.9592,1,1,1,1,1
attack_random,60,26281015,128,48,5.5016,0.9583,1,1,1,1,1
attack_random,60,26281015,129,49,5.5331,0.9592,1,1,1,1,1
attack_random,60,26281015,130,49,5.5331,0.9592,1,1,1,1,1
attack_random,60,26281015,131,50,5.5639,0.9600,1,1,1,1,1
attack_random,60,26281015,132,47,5.4269,0.9362,1,1,1,1,1
attack_random,60,26281015,133,47,5.4269,0.9362,1,1,1,1,1
attack_random,60,26281015,134,47,5.4269,0.9362,1,1,1,1,1
attack_random,60,26281015,135,45,5.3585,0.9333,1,1,1,1,1
attack_random,60,26281015,136,46,5.3931,0.9348,1,1,1,1,1
attack_random,60,26281015,137,44,5.3231,0.9318,1,1,1,1,1
attack_random,60,26281015,138,44,5.3231,0.9318,1,1,1,1,1
attack_random,60,26281015,139,45,5.3585,0.9333,1,1,1,1,1
attack_random,60,26281015,140,46,5.3931,0.9348,1,1,1,1,1
attack_random,60,26281015,141,45,5.3585,0.9333,1,1,1,1,1
attack_random,60,26281015,142,46,5.3931,0.9348,1,1,1,1,1
attack_random,60,26281015,143,47,5.4269,0.9362,1,1,1,1,1
attack_random,60,26281015,144,48,5.4600,0.9375,1,1,1,1,1
attack_random,60,26281015,145,49,5.4923,0.9388,1,1,1,1,1
attack_random,60,26281015,146,50,5.5239,0.9400,1,1,1,1,1
attack_random,60,26281015,147,51,5.5548,0.9412,1,1,1,1,1
attack_random,60,26281015,148,52,5.5851,0.9423,1,1,1,1,1
attack_random,60,26281015,149,53,5.6147,0.9434,1,1,1,1,1
attack_sweep,120,32271180,0,130,7.0224,1.0000,1,1,1,1,1
attack_sweep,120,32271180,1,130,7.0224,1.0000,1,1,1,1,1
attack_sweep,120,32271180,2,131,7.0334,1.0000,1,1,1,1,1
attack_sweep,120,32271180,3,132,7.0444,1.0000,1,1,1,1,1
attack_sweep,120,32271180,4,131,7.0334,1.0000,1,1,1,1,1
attack_sweep,120,32271180,5,131,7.0334,1.0000,1,1,1,1,1
attack_sweep,120,32271180,6,128,7.0000,1.0000,1,1,1,1,1
attack_sweep,120,32271180,7,129,7.0112,1.0000,1,1,1,1,1
attack_sweep,120,32271180,8,130,7.0224,1.0000,1,1,1,1,1
attack_sweep,120,32271180,9,131,7.0334,1.0000,1,1,1,1,1
attack_sweep,120,32271180,10,130,7.0224,1.0000,1,1,1,1,1
attack_sweep,120,32271180,11,131,7.0334,1.0000,1,1,1,1,1
attack_sweep,120,32271180,12,130,7.0224,1.0000,1,1,1,1,1
attack_sweep,120,32271180,13,130,7.0224,1.0000,1,1,1,1,1
attack_sweep,120,32271180,14,128,7.0000,1.0000,1,1,1,1,1
attack_sweep,120,32271180,15,128,7.0000,1.0000,1,1,1,1,1
attack_sweep,120,32271180,16,129,7.0112,1.0000,1,1,1,1,1
attack_sweep,120,32271180,17,128,7.0000,1.0000,1,1,1,1,1
attack_sweep,120,32271180,18,128,7.0000,1.0000,1,1,1,1,1
attack_sweep,120,32271180,19,125,6.9658,1.0000,1,1,1,1,1
attack_sweep,120,32271180,20,125,6.9658,1.0000,1,1,1,1,1
attack_sweep,120,32271180,21,126,6.9773,1.0000,1,1,1,1,1
attack_sweep,120,32271180,22,127,6.9887,1.0000,1,1,1,1,1
attack_sweep,120,32271180,23,127,6.9887,1.0000,1,1,1,1,1
attack_sweep,120,32271180,24,128,7.0000,1.0000,1,1,1,1,1
attack_sweep,120,32271180,25,129,7.0112,1.0000,1,1,1,1,1
attack_sweep,120,32271180,26,129,7.0112,1.0000,1,1,1,1,1
attack_sweep,120,32271180,27,126,6.9773,1.0000,1,1,1,1,1
attack_sweep,120,32271180,28,126,6.9773,1.0000,1,1,1,1,1
attack_sweep,120,32271180,29,125,6.9658,1.0000,1,1,1,1,1
attack_sweep,120,32271180,30,125,6.9658,1.0000,1,1,1,1,1
attack_sweep,120,32271180,31,120,6.9069,1.0000,1,1,1,1,1
attack_sweep,120,32271180,32,121,6.9189,1.0000,1,1,1,1,1
attack_sweep,120,32271180,33,122,6.9307,1.0000,1,1,1,1,1
attack_sweep,120,32271180,34,116,6.8580,1.0000,1,1,1,1,1
attack_sweep,120,32271180,35,117,6.8704,1.0000,1,1,1,1,1
attack_sweep,120,32271180,36,117,6.8704,1.0000,1,1,1,1,1
attack_sweep,120,32271180,37,118,6.8826,1.0000,1,1,1,1,1
attack_sweep,120,32271180,38,119,6.8948,1.0000,1,1,1,1,1
attack_sweep,120,32271180,39,118,6.8826,1.0000,1,1,1,1,1
attack_sweep,120,32271180,40,115,6.8455,1.0000,1,1,1,1,1
attack_sweep,120,32271180,41,113,6.8202,1.0000,1,1,1,1,1
attack_sweep,120,32271180,42,114,6.8329,1.0000,1,1,1,1,1
attack_sweep,120,32271180,43,115,6.8455,1.0000,1,1,1,1,1
attack_sweep,120,32271180,44,116,6.8580,1.0000,1,1,1,1,1
attack_sweep,120,32271180,45,116,6.8580,1.0000,1,1,1,1,1
attack_sweep,120,32271180,46,117,6.8704,1.0000,1,1,1,1,1
attack_sweep,120,32271180,47,118,6.8826,1.0000,1,1,1,1,1
attack_sweep,120,32271180,48,117,6.8704,1.0000,1,1,1,1,1
attack_sweep,120,32271180,49,115,6.8455,1.0000,1,1,1,1,1
attack_sweep,120,32271180,50,116,6.8580,1.0000,1,1,1,1,1
attack_sweep,120,32271180,51,117,6.8704,1.0000,1,1,1,1,1
attack_sweep,120,32271180,52,118,6.8826,1.0000,1,1,1,1,1
attack_sweep,120,32271180,53,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,54,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,55,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,56,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,57,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,58,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,59,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,60,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,61,109,6.7682,1.0000,1,1,1,1,1
attack_sweep,120,32271180,62,109,6.7682,1.0000,1,1,1,1,1
attack_sweep,120,32271180,63,109,6.7682,1.0000,1,1,1,1,1
attack_sweep,120,32271180,64,103,6.6865,1.0000,1,1,1,1,1
attack_sweep,120,32271180,65,103,6.6865,1.0000,1,1,1,1,1
attack_sweep,120,32271180,66,104,6.7004,1.0000,1,1,1,1,1
attack_sweep,120,32271180,67,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,68,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,69,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,70,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,71,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,72,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,73,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,74,109,6.7682,1.0000,1,1,1,1,1
attack_sweep,120,32271180,75,110,6.7814,1.0000,1,1,1,1,1
attack_sweep,120,32271180,76,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,77,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,78,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,79,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,80,103,6.6865,1.0000,1,1,1,1,1
attack_sweep,120,32271180,81,102,6.6724,1.0000,1,1,1,1,1
attack_sweep,120,32271180,82,103,6.6865,1.0000,1,1,1,1,1
attack_sweep,120,32271180,83,104,6.7004,1.0000,1,1,1,1,1
attack_sweep,120,32271180,84,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,85,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,86,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,87,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,88,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,89,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,90,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,91,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,92,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,93,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,94,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,95,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,96,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,97,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,98,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,99,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,100,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,101,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,102,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,103,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,104,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,105,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,106,109,6.7682,1.0000,1,1,1,1,1
attack_sweep,120,32271180,107,110,6.7814,1.0000,1,1,1,1,1
attack_sweep,120,32271180,108,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,109,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,110,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,111,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,112,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,113,104,6.7004,1.0000,1,1,1,1,1
attack_sweep,120,32271180,114,105,6.7142,1.0000,1,1,1,1,1
attack_sweep,120,32271180,115,106,6.7279,1.0000,1,1,1,1,1
attack_sweep,120,32271180,116,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,117,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,118,107,6.7415,1.0000,1,1,1,1,1
attack_sweep,120,32271180,119,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,120,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,121,108,6.7549,1.0000,1,1,1,1,1
attack_sweep,120,32271180,122,106,6.7091,0.9906,1,1,1,1,1
attack_sweep,120,32271180,123,105,6.6952,0.9905,1,1,1,1,1
attack_sweep,120,32271180,124,105,6.6952,0.9905,1,1,1,1,1
attack_sweep,120,32271180,125,105,6.6952,0.9905,1,1,1,1,1
attack_sweep,120,32271180,126,102,6.6528,0.9902,1,1,1,1,1
attack_sweep,120,32271180,127,99,6.6092,0.9899,1,1,1,1,1
attack_sweep,120,32271180,128,98,6.5943,0.9898,1,1,1,1,1
attack_sweep,120,32271180,129,96,6.5641,0.9896,1,1,1,1,1
attack_sweep,120,32271180,130,97,6.5793,0.9897,1,1,1,1,1
attack_sweep,120,32271180,131,98,6.5943,0.9898,1,1,1,1,1
attack_sweep,120,32271180,132,99,6.6092,0.9899,1,1,1,1,1
attack_sweep,120,32271180,133,100,6.6239,0.9900,1,1,1,1,1
attack_sweep,120,32271180,134,101,6.6384,0.9901,1,1,1,1,1
attack_sweep,120,32271180,135,102,6.6528,0.9902,1,1,1,1,1
attack_sweep,120,32271180,136,103,6.6671,0.9903,1,1,1,1,1
attack_sweep,120,32271180,137,103,6.6671,0.9903,1,1,1,1,1
attack_sweep,120,32271180,138,104,6.6812,0.9904,1,1,1,1,1
attack_sweep,120,32271180,139,104,6.6812,0.9904,1,1,1,1,1
attack_sweep,120,32271180,140,104,6.6812,0.9904,1,1,1,1,1
attack_sweep,120,32271180,141,103,6.6671,0.9903,1,1,1,1,1
attack_sweep,120,32271180,142,104,6.6812,0.9904,1,1,1,1,1
attack_sweep,120,32271180,143,105,6.6952,0.9905,1,1,1,1,1
attack_sweep,120,32271180,144,106,6.7091,0.9906,1,1,1,1,1
attack_sweep,120,32271180,145,106,6.7091,0.9906,1,1,1,1,1
attack_sweep,120,32271180,146,107,6.7228,0.9907,1,1,1,1,1
attack_sweep,120,32271180,147,104,6.6812,0.9904,1,1,1,1,1
attack_sweep,120,32271180,148,105,6.6952,0.9905,1,1,1,1,1
attack_sweep,120,32271180,149,105,6.6952,0.9905,1,1,1,1,1
attack_bursty,24,22700908,0,48,5.5850,1.0000,1,1,1,1,1
attack_bursty,24,22700908,1,48,5.5850,1.0000,1,1,1,1,1
attack_bursty,24,22700908,2,49,5.6147,1.0000,1,1,1,1,1
attack_bursty,24,22700908,3,50,5.6439,1.0000,1,1,1,1,1
attack_bursty,24,22700908,4,51,5.6724,1.0000,1,1,1,1,1
attack_bursty,24,22700908,5,51,5.6724,1.0000,1,1,1,1,1
attack_bursty,24,22700908,6,52,5.7004,1.0000,1,1,1,1,1
attack_bursty,24,22700908,7,53,5.7279,1.0000,1,1,1,1,1
attack_bursty,24,22700908,8,53,5.7279,1.0000,1,1,1,1,1
attack_bursty,24,22700908,9,53,5.7279,1.0000,1,1,1,1,1
attack_bursty,24,22700908,10,52,5.7004,1.0000,1,1,1,1,1
